ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.261,285.0,2.88,99.0,379.0,7.0,0.0,True,,4.8,230.0,2.88,,,19.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,4846.0,B0D1RK82KV,2025-09-11,,,,,
In Stock,ACTIVE,0.394,354.0,2.88,123.0,312.0,7.0,0.0,True,,4.8,228.0,2.88,,,19.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,4410.0,B0D1RK82KV,2025-09-10,,,,,
In Stock,ACTIVE,0.39,418.0,2.75,152.0,390.0,7.0,0.0,True,,4.8,225.0,2.74,,,16.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3816.0,B0D1RK82KV,2025-09-09,,,,,
In Stock,ACTIVE,0.302,355.0,2.84,125.0,414.0,7.0,0.0,True,,4.8,221.0,2.88,,,19.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3822.0,B0D1RK82KV,2025-09-08,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.293,392.0,2.88,136.0,464.0,7.0,0.0,True,,4.8,219.0,2.88,,,18.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3995.0,B0D1RK82KV,2025-09-07,,,,,
In Stock,ACTIVE,0.243,288.0,2.75,105.0,432.0,7.0,0.0,True,,4.8,218.0,2.74,,,19.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3972.0,B0D1RK82KV,2025-09-06,,,,,
In Stock,ACTIVE,0.36,336.0,2.87,117.0,325.0,7.0,0.0,True,,4.8,218.0,2.88,,,18.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3481.0,B0D1RK82KV,2025-09-05,,,,,
In Stock,ACTIVE,0.355,416.0,2.79,149.0,420.0,7.0,0.0,True,,4.8,217.0,2.88,,,18.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,True,Disposable Tabletop,3493.0,B0D1RK82KV,2025-09-04,,,,,
In Stock,ACTIVE,0.335,461.0,2.88,160.0,477.0,7.0,0.0,True,,4.8,217.0,2.88,,,14.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,False,Disposable Tabletop,3505.0,B0D1RK82KV,2025-09-03,,,,,
In Stock,ACTIVE,0.278,325.0,2.8,116.0,417.0,7.0,0.0,True,,4.8,214.0,2.74,,,15.0,Glad for Kids,,"B0D1RK82KV (G4K - 12oz Paper Snack Bowls w/o lid, 20ct - Unicorns)",[],True,False,True,False,Disposable Tabletop,3630.0,B0D1RK82KV,2025-09-02,,,,,
