ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.077,30.0,29.8,1.0,13.0,5.0,0.0,False,,4.9,350.0,29.81,,,193.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,25.0,B0F9FW4DJB,2026-03-10,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,18.0,5.0,0.0,False,,4.9,349.0,29.81,,,244.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,26.0,B0F9FW4DJB,2026-03-09,,,,,
In Stock,ACTIVE,0.077,30.0,29.81,1.0,13.0,5.0,0.0,False,,4.9,347.0,29.81,,,248.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,27.0,B0F9FW4DJB,2026-03-08,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,5.0,0.0,False,,4.9,347.0,29.85,,,250.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,27.0,B0F9FW4DJB,2026-03-07,,,,,
In Stock,ACTIVE,0.125,30.0,29.85,1.0,8.0,5.0,0.0,False,,4.9,346.0,29.86,,,274.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,28.0,B0F9FW4DJB,2026-03-06,,,,,
In Stock,ACTIVE,0.167,30.0,29.86,1.0,6.0,5.0,0.0,False,,4.9,345.0,29.86,,,257.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,29.0,B0F9FW4DJB,2026-03-05,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,5.0,0.0,False,,4.9,345.0,32.64,,,238.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,29.0,B0F9FW4DJB,2026-03-04,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,10.0,5.0,0.0,False,,4.9,345.0,29.55,,,208.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,30.0,B0F9FW4DJB,2026-03-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,5.0,0.0,False,,4.9,342.0,29.65,,,222.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,30.0,B0F9FW4DJB,2026-03-02,,,,,
In Stock,ACTIVE,0.091,30.0,29.65,1.0,11.0,5.0,0.0,False,,4.9,340.0,29.61,,,246.0,Glad for Kids (Disney),,"B0F9FW4DJB (Glad for Kids Disney - 3oz Paper Bath Cup - 20ct - Princess
 & *** 12 Pc Multi-Pk ***)",[],True,False,True,True,Disposable Tabletop,31.0,B0F9FW4DJB,2026-03-01,,,,,
