ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,0.0,,,,3.0,0.0,0.0,True,,4.5,179.0,6.12,0.0,,1508.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-20,0.0,0.0,0.0,8.0,0.0
In Stock,FD,,,,,0.0,0.0,0.0,True,,4.5,178.0,6.8,,,1441.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-19,,,,,
In Stock,FD,0.0,,,,5.0,0.0,0.0,True,,4.5,178.0,6.8,0.0,,1542.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-18,0.0,0.0,0.0,30.0,0.0
In Stock,FD,0.0,,,,3.0,0.0,0.0,True,,4.5,178.0,6.8,,,1273.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-17,,,,,
In Stock,FD,,,,,,0.0,0.0,True,,4.5,178.0,6.8,,,1204.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-16,,,,,
In Stock,FD,0.0,,,,2.0,6.0,0.0,True,,4.5,178.0,6.8,,,1292.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-15,,,,,
In Stock,FD,0.0,,,,6.0,6.0,0.0,True,,4.5,178.0,9.44,,,1411.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-14,,,,,
In Stock,FD,,,,,,6.0,0.0,True,,4.5,178.0,9.44,,,1719.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-13,,,,,
In Stock,FD,0.0,,,,1.0,6.0,0.0,True,,4.5,178.0,5.38,,,1395.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-12,,,,,
In Stock,FD,,,,,,6.0,0.0,True,,4.5,178.0,5.38,,,1756.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-11,,,,,
In Stock,FD,0.0,,,,1.0,6.0,0.0,True,,4.5,178.0,5.38,,,1455.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-10,,,,,
In Stock,FD,0.0,,,,1.0,6.0,0.0,True,,4.5,178.0,5.38,,,1295.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-09,,,,,
In Stock,FD,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,178.0,5.72,,,1543.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,30.0,B0B1JN6ZYQ,2025-07-08,,,,,
In Stock,FD,0.25,6.0,5.72,1.0,4.0,6.0,0.0,True,,4.5,178.0,5.72,,,1453.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,31.0,B0B1JN6ZYQ,2025-07-07,,,,,
In Stock,FD,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.5,178.0,5.72,0.0,,1366.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,32.0,B0B1JN6ZYQ,2025-07-06,0.0,0.0,0.0,12.0,0.0
In Stock,FD,0.2,6.0,5.55,1.0,5.0,6.0,0.0,True,,4.5,178.0,5.55,0.02884615384615385,0.0,1483.0,DC Comics,0.2933333333333333,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,32.0,B0B1JN6ZYQ,2025-07-05,0.88,0.0,3.0,104.0,0.0
In Stock,FD,0.0,,,,2.0,6.0,0.0,True,,4.5,178.0,5.55,0.0,,1380.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,32.0,B0B1JN6ZYQ,2025-07-04,0.0,0.0,0.0,58.0,0.0
In Stock,FD,0.0,,,,3.0,6.0,0.0,True,,4.5,178.0,5.55,,,1386.0,DC Comics,,B0B1JN6ZYQ (DC Comics: Super Pets PB Collar - Large),[],True,False,False,True,Collars/Leads,32.0,B0B1JN6ZYQ,2025-07-03,,,,,
