ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
Not Buyable,ACTIVE: PROMO,,,,,,6.0,0.0,True,,4.1,303.0,,,,671.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-06-05,,,,,
Not Buyable,ACTIVE: PROMO,0.0,,,,1.0,6.0,0.0,True,,4.1,303.0,,,,684.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-06-04,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,303.0,,,,787.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-06-03,,,,,
Not Buyable,ACTIVE: PROMO,,,,,,6.0,0.0,True,,4.1,303.0,,,,725.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-06-02,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,2.0,6.0,0.0,True,,4.1,302.0,5.99,,,678.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-06-01,,,,,
Not Buyable,ACTIVE: PROMO,,,,,,6.0,0.0,True,,4.1,301.0,,,,679.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-31,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,299.0,,,,788.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-30,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,299.0,,,,820.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-29,,,,,
Not Buyable,ACTIVE: PROMO,0.0,,,,1.0,6.0,0.0,True,,4.1,299.0,,,,842.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-28,,,,,
In Stock,ACTIVE: PROMO,,,,,,6.0,0.0,True,,4.1,298.0,2.92,,,842.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-27,,,,,
In Stock,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,298.0,2.92,,,825.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-26,,,,,
In Stock,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,2.92,,,894.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-25,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,813.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-24,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,894.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-23,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,821.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-22,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,811.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-21,,,,,
Not Buyable,ACTIVE: PROMO,,,,,,6.0,0.0,True,,4.1,297.0,,,,808.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-20,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,778.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-19,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,297.0,,,,648.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-18,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,2.0,6.0,0.0,True,,4.1,297.0,3.02,,,661.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-17,,,,,
Not Buyable,ACTIVE: PROMO,0.0,,,,1.0,6.0,0.0,True,,4.1,297.0,,,,547.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-16,,,,,
Not Buyable,ACTIVE: PROMO,,,,,0.0,6.0,0.0,True,,4.1,295.0,,,,738.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],False,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-15,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,4.0,6.0,0.0,True,,4.1,295.0,3.04,,,664.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-14,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,1.0,6.0,0.0,True,,4.1,295.0,3.05,,,602.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-13,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,5.0,6.0,0.0,True,,4.1,294.0,3.07,,,814.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-12,,,,,
In Stock,ACTIVE: PROMO,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.1,294.0,3.07,,,598.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,22.0,B0B5G4767S,2025-05-11,,,,,
In Stock,ACTIVE: PROMO,0.0,,,,3.0,6.0,0.0,True,,4.1,294.0,3.08,,,1130.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,27.0,B0B5G4767S,2025-05-10,,,,,
In Stock,ACTIVE: PROMO,,0.0,,0.0,,6.0,0.0,True,,4.1,294.0,3.09,,,763.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,27.0,B0B5G4767S,2025-05-09,,,,,
In Stock,ACTIVE: PROMO,0.5,3.0,2.52,1.0,2.0,6.0,0.0,True,,4.1,294.0,2.52,,,894.0,Looney Tunes,,"B0B5G4767S (Looney Tunes: Halloween 4"" Tweety DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,27.0,B0B5G4767S,2025-05-08,,,,,
In Stock,ACTIVE: PROMO,,,,,,5.0,0.0,True,,4.2,247.0,4.3,,,2447.0,Looney Tunes,,"B0B5G492R3 (Looney Tunes: Halloween 4"" Sylvester DM Plush Squeaker Toy)",[],True,False,False,True,Seasonal Toys,,B0B5G492R3,2026-05-15,,,,,
