ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,20.05,,,713.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-14,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,20.05,,,684.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-13,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,20.05,,,649.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-12,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,20.05,,,620.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-11,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,21.09,,,573.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-10,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,21.09,,,506.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-09,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,21.1,,,451.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-08,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,21.08,,,382.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-07,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,21.08,,,727.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-06,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,5.0,1.0,17.34,,,695.0,Kitty Caps,,"B09NQG64M6 (Kitty Caps Nail Caps: Pure White and Coral Red, 40 Count, Medium - 3 Pack)",[],True,False,False,False,Cat Scratch Solutions,,B09NQG64M6,2025-09-05,,,,,
