ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,0.308,115.0,14.39,8.0,26.0,5.0,0.0,False,,2.1,27.0,14.39,,,185.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,388.0,B0F1DQG6GD,2026-02-11,,,,,
In Stock,FD,0.727,115.0,14.39,8.0,11.0,5.0,0.0,False,,2.1,27.0,14.39,,,204.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,356.0,B0F1DQG6GD,2026-02-10,,,,,
In Stock,FD,0.259,101.0,14.39,7.0,27.0,5.0,0.0,False,,2.1,27.0,14.39,,,188.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,347.0,B0F1DQG6GD,2026-02-09,,,,,
In Stock,FD,0.143,29.0,14.39,2.0,14.0,5.0,0.0,False,,2.1,27.0,14.39,,,196.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,349.0,B0F1DQG6GD,2026-02-08,,,,,
In Stock,FD,0.13,43.0,14.39,3.0,23.0,5.0,0.0,False,,2.1,27.0,14.39,,,161.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,348.0,B0F1DQG6GD,2026-02-07,,,,,
In Stock,FD,0.0,0.0,,0.0,19.0,5.0,0.0,False,,2.1,27.0,14.39,,,180.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,347.0,B0F1DQG6GD,2026-02-06,,,,,
In Stock,FD,0.273,86.0,14.39,6.0,22.0,5.0,0.0,False,,2.1,27.0,14.39,,,183.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,345.0,B0F1DQG6GD,2026-02-05,,,,,
In Stock,FD,0.138,58.0,14.39,4.0,29.0,5.0,0.0,False,,2.1,27.0,14.39,,,176.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,349.0,B0F1DQG6GD,2026-02-04,,,,,
In Stock,FD,0.143,43.0,14.39,3.0,21.0,5.0,0.0,False,,2.1,27.0,14.39,,,186.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,344.0,B0F1DQG6GD,2026-02-03,,,,,
In Stock,FD,0.233,101.0,14.39,7.0,30.0,5.0,0.0,False,,2.1,27.0,14.39,,,156.0,Glad for Pets,,"B0F1DQG6GD (Glad for Pets Activated Carbon Training Pads with Chew Deterrent - 23"" x 23"" 50ct)",[],True,True,True,True,Waste Management,360.0,B0F1DQG6GD,2026-02-02,,,,,
