ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.221,312.0,12.49,25.0,113.0,5.0,0.0,False,,4.8,2272.0,12.4,,,82.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,355.0,B0DDZLFQP4,2026-05-11,,,,,
In Stock,ACTIVE,0.24,223.0,12.4,18.0,75.0,5.0,0.0,False,,4.8,2270.0,12.25,,,79.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,475.0,B0DDZLFQP4,2026-05-10,,,,,
Not Buyable,ACTIVE,0.214,221.0,12.25,18.0,84.0,,,False,,,,,,,72.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],False,False,False,True,Disposable Tabletop,335.0,B0DDZLFQP4,2026-05-09,,,,,
In Stock,ACTIVE,0.271,235.0,12.36,19.0,70.0,5.0,0.0,False,,4.8,2269.0,12.36,,,60.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,347.0,B0DDZLFQP4,2026-05-08,,,,,
In Stock,ACTIVE,0.184,222.0,12.34,18.0,98.0,5.0,0.0,False,,4.8,2269.0,12.51,,,35.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,363.0,B0DDZLFQP4,2026-05-07,,,,,
In Stock,ACTIVE,0.242,275.0,12.51,22.0,91.0,5.0,0.0,False,,4.8,2268.0,12.28,,,30.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,382.0,B0DDZLFQP4,2026-05-06,,,,,
In Stock,ACTIVE,0.117,86.0,12.28,7.0,60.0,5.0,0.0,False,,4.8,2268.0,12.32,,,27.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,347.0,B0DDZLFQP4,2026-05-05,,,,,
In Stock,ACTIVE,0.134,160.0,12.32,13.0,97.0,5.0,0.0,False,,4.8,2267.0,12.32,,,28.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,348.0,B0DDZLFQP4,2026-05-04,,,,,
In Stock,ACTIVE,0.084,86.0,12.32,7.0,83.0,5.0,0.0,False,,4.8,2266.0,12.33,,,27.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,416.0,B0DDZLFQP4,2026-05-03,,,,,
In Stock,ACTIVE,0.098,74.0,12.26,6.0,61.0,5.0,0.0,False,,4.8,2266.0,12.24,,,33.0,Glad for Kids,,"B0DDZLFQP4 (Glad Kids - 8.5"" Round Paper Plate - 20ct - Unicorns- 3 COUNT MASTER PACK)",[],True,False,True,True,Disposable Tabletop,338.0,B0DDZLFQP4,2026-05-02,,,,,
