ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.334,694.0,7.01,99.0,296.0,6.0,0.0,True,,4.4,8523.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10310.0,B08CL3CJQW,2025-10-20,,,,,
In Stock,ACTIVE,0.269,969.0,6.92,140.0,520.0,6.0,0.0,True,,4.4,8519.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10252.0,B08CL3CJQW,2025-10-19,,,,,
In Stock,ACTIVE,0.333,1213.0,6.97,174.0,522.0,6.0,0.0,True,,4.4,8514.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10520.0,B08CL3CJQW,2025-10-18,,,,,
In Stock,ACTIVE,0.344,901.0,6.98,129.0,375.0,6.0,0.0,True,,4.4,8512.0,6.99,,,12.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10648.0,B08CL3CJQW,2025-10-17,,,,,
In Stock,ACTIVE,0.326,865.0,7.03,123.0,377.0,6.0,0.0,True,,4.4,8510.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10782.0,B08CL3CJQW,2025-10-16,,,,,
In Stock,ACTIVE,0.369,1164.0,6.97,167.0,453.0,6.0,0.0,True,,4.4,8504.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,10948.0,B08CL3CJQW,2025-10-15,,,,,
In Stock,ACTIVE,0.292,950.0,6.99,136.0,466.0,6.0,0.0,True,,4.4,8500.0,6.99,,,12.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11113.0,B08CL3CJQW,2025-10-14,,,,,
In Stock,ACTIVE,0.314,990.0,6.97,142.0,452.0,6.0,0.0,True,,4.4,8496.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11299.0,B08CL3CJQW,2025-10-13,,,,,
In Stock,ACTIVE,0.308,1112.0,6.99,159.0,516.0,6.0,0.0,True,,4.4,8489.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11427.0,B08CL3CJQW,2025-10-12,,,,,
In Stock,ACTIVE,0.272,934.0,6.97,134.0,493.0,6.0,0.0,True,,4.4,8485.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11613.0,B08CL3CJQW,2025-10-11,,,,,
In Stock,ACTIVE,0.374,1125.0,6.99,161.0,430.0,6.0,0.0,True,,4.4,8483.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11750.0,B08CL3CJQW,2025-10-10,,,,,
In Stock,ACTIVE,0.352,1014.0,6.95,146.0,415.0,6.0,0.0,True,,4.4,8479.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11875.0,B08CL3CJQW,2025-10-09,,,,,
In Stock,ACTIVE,0.329,991.0,6.98,142.0,432.0,6.0,0.0,True,,4.4,8477.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,11989.0,B08CL3CJQW,2025-10-08,,,,,
In Stock,ACTIVE,0.314,960.0,6.96,138.0,439.0,6.0,0.0,True,,4.4,8475.0,6.99,,,13.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,12160.0,B08CL3CJQW,2025-10-07,,,,,
In Stock,ACTIVE,0.297,958.0,6.99,137.0,461.0,6.0,0.0,True,,4.4,8474.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,12318.0,B08CL3CJQW,2025-10-06,,,,,
In Stock,ACTIVE,0.299,1011.0,6.97,145.0,485.0,6.0,0.0,True,,4.4,8467.0,6.99,,,14.0,Arm & Hammer,,B08CL3CJQW (Arm & Hammer Ultra Fresh Waterless Bath Spray with Cucumber & White Tea),[],True,True,True,True,Grooming,12383.0,B08CL3CJQW,2025-10-05,,,,,
