ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.122,350.0,9.72,36.0,296.0,6.0,0.0,True,,4.9,159.0,9.67,0.00906344410876133,0.1666666666666667,134.0,Glad for Kids (Disney),2.076666666666667,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,837.0,B0C2ZLNZPP,2025-08-31,12.46,9.67,6.0,662.0,1.0
In Stock,ACTIVE,0.12,369.0,9.7,38.0,317.0,6.0,0.0,True,,4.9,159.0,9.68,,,123.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,843.0,B0C2ZLNZPP,2025-08-30,,,,,
In Stock,ACTIVE,0.118,253.0,9.37,27.0,228.0,6.0,0.0,True,,4.9,159.0,9.35,,,108.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,865.0,B0C2ZLNZPP,2025-08-29,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.115,199.0,9.46,21.0,182.0,6.0,0.0,True,,4.9,158.0,9.47,,,99.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,886.0,B0C2ZLNZPP,2025-08-28,,,,,
In Stock,ACTIVE,0.222,381.0,9.52,40.0,180.0,6.0,0.0,True,,4.9,156.0,9.48,,,84.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,895.0,B0C2ZLNZPP,2025-08-27,,,,,
In Stock,ACTIVE,0.12,182.0,9.57,19.0,158.0,6.0,0.0,True,,4.9,156.0,9.48,,,76.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,914.0,B0C2ZLNZPP,2025-08-26,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.119,208.0,9.44,22.0,185.0,6.0,0.0,True,,4.9,156.0,9.43,,,80.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,913.0,B0C2ZLNZPP,2025-08-25,,,,,
In Stock,ACTIVE,0.102,170.0,9.43,18.0,177.0,6.0,0.0,True,,4.9,155.0,9.45,0.0,,97.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,953.0,B0C2ZLNZPP,2025-08-24,0.0,0.0,0.0,38.0,0.0
In Stock,ACTIVE,0.129,198.0,9.44,21.0,163.0,6.0,0.0,True,,4.9,155.0,9.46,,,91.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,921.0,B0C2ZLNZPP,2025-08-23,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.162,199.0,9.46,21.0,130.0,6.0,0.0,True,,4.9,155.0,9.46,,,96.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,917.0,B0C2ZLNZPP,2025-08-22,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.158,208.0,9.47,22.0,139.0,6.0,0.0,True,,4.9,155.0,9.54,,,88.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,917.0,B0C2ZLNZPP,2025-08-21,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.156,162.0,9.54,17.0,109.0,6.0,0.0,True,,4.9,154.0,9.59,,,83.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,910.0,B0C2ZLNZPP,2025-08-20,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.12,155.0,9.7,16.0,133.0,6.0,0.0,True,,4.9,153.0,9.54,0.00453514739229025,0.25,86.0,Glad for Kids (Disney),2.12,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,912.0,B0C2ZLNZPP,2025-08-19,8.48,9.49,4.0,882.0,1.0
In Stock,ACTIVE,0.117,164.0,9.65,17.0,145.0,6.0,0.0,True,,4.9,153.0,9.54,0.002185792349726776,0.0,79.0,Glad for Kids (Disney),2.1,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,803.0,B0C2ZLNZPP,2025-08-18,4.2,0.0,2.0,915.0,0.0
In Stock,ACTIVE,0.048,88.0,9.8,9.0,187.0,6.0,0.0,True,,4.9,153.0,9.56,0.01088646967340591,0.0,88.0,Glad for Kids (Disney),1.061428571428571,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,710.0,B0C2ZLNZPP,2025-08-17,7.43,0.0,7.0,643.0,0.0
In Stock,ACTIVE,0.09300000000000001,115.0,9.56,12.0,129.0,6.0,0.0,True,,4.9,152.0,9.56,0.01123595505617977,0.2,81.0,Glad for Kids (Disney),2.52,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,763.0,B0C2ZLNZPP,2025-08-16,12.6,9.56,5.0,445.0,1.0
In Stock,ACTIVE,0.109,117.0,9.72,12.0,110.0,6.0,0.0,True,,4.9,152.0,9.56,0.008291873963515755,0.0,80.0,Glad for Kids (Disney),2.602,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,636.0,B0C2ZLNZPP,2025-08-15,13.01,0.0,5.0,603.0,0.0
In Stock,ACTIVE,0.127,153.0,9.58,16.0,126.0,6.0,0.0,True,,4.9,152.0,9.72,0.006936416184971098,0.1666666666666667,77.0,Glad for Kids (Disney),2.585,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,606.0,B0C2ZLNZPP,2025-08-14,15.51,9.56,6.0,865.0,1.0
In Stock,ACTIVE,0.133,126.0,9.72,13.0,98.0,6.0,0.0,True,,4.9,152.0,9.71,0.01421800947867299,0.0,80.0,Glad for Kids (Disney),2.418333333333333,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,535.0,B0C2ZLNZPP,2025-08-13,14.51,0.0,6.0,422.0,0.0
In Stock,ACTIVE,0.127,165.0,9.71,17.0,134.0,6.0,0.0,True,,4.9,152.0,9.63,0.009828009828009828,0.25,68.0,Glad for Kids (Disney),2.23,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,483.0,B0C2ZLNZPP,2025-08-12,17.84,17.7,8.0,814.0,2.0
In Stock,ACTIVE,0.113,144.0,9.63,15.0,133.0,6.0,0.0,True,,4.9,152.0,9.63,0.007804878048780488,0.25,75.0,Glad for Kids (Disney),2.2,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,428.0,B0C2ZLNZPP,2025-08-11,17.6,19.26,8.0,1025.0,2.0
In Stock,ACTIVE,0.135,206.0,9.8,21.0,156.0,6.0,0.0,True,,4.9,152.0,9.55,0.007425742574257425,0.0,77.0,Glad for Kids (Disney),1.525,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,389.0,B0C2ZLNZPP,2025-08-10,9.15,0.0,6.0,808.0,0.0
In Stock,ACTIVE,0.065,86.0,9.55,9.0,138.0,6.0,0.0,True,,4.9,152.0,9.55,0.009291521486643438,0.125,78.0,Glad for Kids (Disney),1.625,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,381.0,B0C2ZLNZPP,2025-08-09,13.0,9.55,8.0,861.0,1.0
In Stock,ACTIVE,0.12,155.0,9.7,16.0,133.0,6.0,0.0,True,,4.9,152.0,9.59,0.01137980085348506,0.375,76.0,Glad for Kids (Disney),2.8175,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,409.0,B0C2ZLNZPP,2025-08-08,22.54,25.06,8.0,703.0,3.0
In Stock,ACTIVE,0.104,128.0,9.85,13.0,125.0,6.0,0.0,True,,4.9,152.0,9.39,0.007238883143743537,0.4285714285714285,65.0,Glad for Kids (Disney),2.12,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,320.0,B0C2ZLNZPP,2025-08-07,14.84,26.18,7.0,967.0,3.0
In Stock,ACTIVE,0.123,142.0,9.5,15.0,122.0,6.0,0.0,True,,4.9,152.0,9.48,0.002272727272727273,0.0,65.0,Glad for Kids (Disney),2.44,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,330.0,B0C2ZLNZPP,2025-08-06,2.44,0.0,1.0,440.0,0.0
In Stock,ACTIVE,0.124,155.0,9.66,16.0,129.0,6.0,0.0,True,,4.9,152.0,9.5,,,59.0,Glad for Kids (Disney),,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,260.0,B0C2ZLNZPP,2025-08-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.189,229.0,9.54,24.0,127.0,6.0,0.0,True,,4.9,151.0,9.71,0.02238805970149254,0.0,67.0,Glad for Kids (Disney),1.77,"B0C2ZLNZPP (G4K Disney - 8.5"" Round Paper Plates, 40ct - Floral Frames - MIXED PACK)",[],True,False,True,True,Disposable Tabletop,340.0,B0C2ZLNZPP,2025-08-04,5.31,0.0,3.0,134.0,0.0
