ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,5.0,0.0,True,,4.5,16647.0,41.94,0.0,,10.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,36.0,B09NW9T52C,2025-08-18,0.0,0.0,0.0,16.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,5.0,0.0,True,,4.5,16644.0,41.94,0.1538461538461539,0.0,10.0,Burt's Bees,1.01,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,36.0,B09NW9T52C,2025-08-17,2.02,0.0,2.0,13.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,True,,4.5,16641.0,41.94,0.0,,11.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,34.0,B09NW9T52C,2025-08-16,0.0,0.0,0.0,19.0,0.0
In Stock,ACTIVE,0.5,42.0,41.94,1.0,2.0,5.0,0.0,True,,4.5,16640.0,41.94,0.0,,10.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,35.0,B09NW9T52C,2025-08-15,0.0,0.0,0.0,5.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,5.0,0.0,True,,4.5,16638.0,41.94,0.0,,9.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,34.0,B09NW9T52C,2025-08-14,0.0,0.0,0.0,10.0,0.0
In Stock,ACTIVE,0.667,84.0,41.94,2.0,3.0,5.0,0.0,True,,4.5,16635.0,41.94,,,8.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,35.0,B09NW9T52C,2025-08-13,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,,0.0,,0.0,,5.0,0.0,True,,4.5,16631.0,41.94,0.0,,8.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,33.0,B09NW9T52C,2025-08-12,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.5,42.0,41.94,1.0,2.0,5.0,0.0,True,,4.5,16628.0,41.94,0.0,,8.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,33.0,B09NW9T52C,2025-08-11,0.0,0.0,0.0,7.0,0.0
In Stock,ACTIVE,-1.0,-42.0,41.94,-1.0,1.0,5.0,0.0,True,,4.5,16626.0,41.94,0.0,,8.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,31.0,B09NW9T52C,2025-08-10,0.0,0.0,0.0,4.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,True,,4.5,16625.0,41.94,0.0,,8.0,Burt's Bees,,"B09NW9T52C (Burts Bees Cat Dander Wipes, 50 Count - 6-Pack)",[],True,True,True,True,Cat Grooming,31.0,B09NW9T52C,2025-08-09,0.0,0.0,0.0,1.0,0.0
