ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
Not Buyable,ACTIVE,0.0,,,,9.0,6.0,0.0,False,,4.3,173.0,,,,210.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-21,,,,,
Not Buyable,ACTIVE,0.0,,,,4.0,6.0,0.0,False,,4.3,172.0,,,,205.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-20,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.3,170.0,9.53,,,251.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-19,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.2,169.0,,,,259.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-18,,,,,
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.2,169.0,,,,237.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-17,,,,,
Not Buyable,ACTIVE,,,,,0.0,6.0,0.0,False,,4.3,168.0,,,,248.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-16,,,,,
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.2,167.0,,,,248.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,45.0,B0DLX1BQND,2025-07-15,,,,,
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.2,167.0,,,,248.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,46.0,B0DLX1BQND,2025-07-14,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,4.2,166.0,9.53,,,269.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,46.0,B0DLX1BQND,2025-07-13,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,,0.0,,0.0,,6.0,0.0,False,,4.2,166.0,,,,266.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-12,,,,,
In Stock,ACTIVE,0.125,10.0,9.53,1.0,8.0,6.0,0.0,False,,4.2,165.0,10.17,,,264.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-11,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,4.2,165.0,,,,251.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-10,,,,,
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,4.2,164.0,10.17,,,191.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-09,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.2,164.0,,,,210.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-08,,,,,
Not Buyable,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,4.3,163.0,,,,206.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-07,,,,,
Not Buyable,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,4.3,163.0,,,,205.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-06,,,,,
In Stock,ACTIVE,,,,,,6.0,0.0,False,,4.3,163.0,9.28,,,214.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-05,0.0,0.0,0.0,0.0,0.0
Not Buyable,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,4.3,161.0,,,,195.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-04,,,,,
Not Buyable,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,4.3,161.0,,,,209.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],False,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,4.3,161.0,9.16,,,214.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-02,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,False,,4.3,161.0,11.92,,,224.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,47.0,B0DLX1BQND,2025-07-01,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.5,18.0,8.93,2.0,4.0,6.0,0.0,False,,4.3,161.0,8.93,,,234.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,48.0,B0DLX1BQND,2025-06-30,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,,,,2.0,6.0,0.0,False,,4.3,161.0,8.93,0.08333333333333333,0.0,231.0,Fabuloso,1.38,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,49.0,B0DLX1BQND,2025-06-29,1.38,0.0,1.0,12.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,4.3,160.0,8.93,0.0,,245.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,49.0,B0DLX1BQND,2025-06-28,0.0,0.0,0.0,31.0,0.0
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,False,,4.2,159.0,8.93,0.0101010101010101,0.0,230.0,Fabuloso,1.54,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,49.0,B0DLX1BQND,2025-06-27,1.54,0.0,1.0,99.0,0.0
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,False,,4.2,159.0,7.87,0.0,,249.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,49.0,B0DLX1BQND,2025-06-26,0.0,0.0,0.0,107.0,0.0
In Stock,ACTIVE,0.167,8.0,7.87,1.0,6.0,6.0,0.0,False,,4.2,159.0,7.87,0.0,,241.0,Fabuloso,,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,50.0,B0DLX1BQND,2025-06-25,0.0,0.0,0.0,30.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,False,,4.2,158.0,7.89,0.02631578947368421,0.0,258.0,Fabuloso,1.26,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,51.0,B0DLX1BQND,2025-06-24,1.26,0.0,1.0,38.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,1.0,False,,4.2,158.0,7.89,0.01123595505617977,0.0,251.0,Fabuloso,2.06,B0DLX1BQND (Fabuloso-Sponges Rainbow 4 CT - 2 COUNT MASTER PACK),[],True,False,True,False,Cleaning Tools,52.0,B0DLX1BQND,2025-06-23,2.06,0.0,1.0,89.0,0.0
