ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
Not Buyable,FD,0.4,10.0,5.01,2.0,5.0,5.0,0.0,True,,3.9,26.0,,,,3312.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,True,Dog Toys,64.0,B0BMGYQCKN,2025-11-14,,,,,
In Stock,FD,0.0,,,,1.0,5.0,0.0,True,,3.9,26.0,,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,False,Dog Toys,66.0,B0BMGYQCKN,2025-11-13,,,,,
In Stock,FD,0.0,,,,3.0,5.0,0.0,True,,3.9,26.0,5.01,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,False,Dog Toys,66.0,B0BMGYQCKN,2025-11-12,,,,,
In Stock,FD,,0.0,,0.0,,5.0,0.0,True,,3.9,26.0,7.02,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,False,Dog Toys,66.0,B0BMGYQCKN,2025-11-11,,,,,
In Stock,FD,,0.0,,0.0,0.0,5.0,0.0,True,,3.9,26.0,7.02,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,False,Dog Toys,67.0,B0BMGYQCKN,2025-11-10,,,,,
In Stock,FD,,,,,,5.0,0.0,True,,3.9,26.0,7.02,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,False,Dog Toys,67.0,B0BMGYQCKN,2025-11-09,,,,,
In Stock,FD,0.0,,,,3.0,5.0,0.0,True,,3.9,26.0,7.02,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,False,Dog Toys,67.0,B0BMGYQCKN,2025-11-08,,,,,
In Stock,FD,,0.0,,0.0,,5.0,0.0,True,,3.9,26.0,7.02,,,2413.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-07,,,,,
Not Buyable,FD,0.0,0.0,,0.0,1.0,,,False,,,,,,,1735.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,False,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-06,,,,,
In Stock,FD,,0.0,,0.0,0.0,5.0,0.0,True,,3.9,26.0,5.75,,,1735.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],True,False,True,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-05,,,,,
Not Buyable,FD,0.0,0.0,,0.0,2.0,5.0,0.0,True,,3.9,26.0,,,,2778.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-04,,,,,
Not Buyable,FD,,12.0,5.75,2.0,0.0,5.0,0.0,True,,3.9,26.0,,,,2534.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-03,,,,,
Not Buyable,FD,,,,,,5.0,0.0,True,,3.9,26.0,,,,2244.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,True,Dog Toys,67.0,B0BMGYQCKN,2025-11-02,,,,,
Not Buyable,FD,,0.0,,0.0,0.0,5.0,0.0,True,,3.9,26.0,,,,1986.0,Star Wars,,B0BMGYQCKN (Star Wars Mandalorian: Mando Plush Rope Head Squeaker Toy),[],False,False,True,True,Dog Toys,68.0,B0BMGYQCKN,2025-11-01,,,,,
