ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
Not Buyable,ACTIVE,0.0,0.0,,0.0,21.0,6.0,0.0,True,,4.9,62.0,,,,3075.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,380.0,B0D1YR1NYT,2026-01-08,,,,,
Not Buyable,ACTIVE,0.0,0.0,,0.0,12.0,6.0,0.0,True,,4.9,62.0,,,,2774.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,374.0,B0D1YR1NYT,2026-01-07,,,,,
Not Buyable,ACTIVE,0.0,0.0,,0.0,11.0,6.0,0.0,True,,4.9,62.0,,,,2389.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,391.0,B0D1YR1NYT,2026-01-06,,,,,
Not Buyable,ACTIVE,0.0,0.0,,0.0,10.0,6.0,0.0,True,,4.9,62.0,,,,1934.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,401.0,B0D1YR1NYT,2026-01-05,,,,,
Not Buyable,ACTIVE,-0.273,-29.0,9.76,-3.0,11.0,6.0,0.0,True,,4.9,62.0,,,,1905.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,392.0,B0D1YR1NYT,2026-01-04,,,,,
Not Buyable,ACTIVE,0.071,10.0,9.84,1.0,14.0,6.0,0.0,True,,4.9,62.0,,,,1454.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,367.0,B0D1YR1NYT,2026-01-03,,,,,
Not Buyable,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.9,62.0,,,,1393.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,371.0,B0D1YR1NYT,2026-01-02,,,,,
Not Buyable,ACTIVE,0.25,29.0,9.62,3.0,12.0,6.0,0.0,True,,4.9,61.0,,,,1268.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],False,False,True,True,Disposable Tabletop,375.0,B0D1YR1NYT,2026-01-01,,,,,
In Stock,ACTIVE,0.063,9.0,9.41,1.0,16.0,6.0,0.0,True,,4.9,60.0,9.76,,,1412.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],True,False,True,True,Disposable Tabletop,372.0,B0D1YR1NYT,2025-12-31,,,,,
In Stock,ACTIVE,0.4,97.0,9.65,10.0,25.0,6.0,0.0,True,,4.9,60.0,9.74,,,1483.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],True,False,True,True,Disposable Tabletop,376.0,B0D1YR1NYT,2025-12-30,,,,,
In Stock,ACTIVE,0.172,49.0,9.74,5.0,29.0,6.0,0.0,True,,4.9,60.0,9.73,,,2040.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],True,False,True,True,Disposable Tabletop,344.0,B0D1YR1NYT,2025-12-29,,,,,
In Stock,ACTIVE,0.152,48.0,9.67,5.0,33.0,6.0,0.0,True,,4.9,60.0,9.73,,,1969.0,Glad,,"B0D1YR1NYT (Glad - 10"" Round Paper Plates, 50ct - Lobster Waves)",[],True,False,True,True,Disposable Tabletop,334.0,B0D1YR1NYT,2025-12-28,,,,,
