ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,0.0,,,,2.0,0.0,0.0,True,,4.4,168.0,15.75,,,146.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-24,,,,,
In Stock,FD,0.0,,,,4.0,0.0,0.0,True,,4.4,168.0,15.75,,,163.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-23,,,,,
In Stock,FD,,,,,,0.0,0.0,True,,4.4,168.0,15.83,,,153.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-22,,,,,
In Stock,FD,0.0,,,,2.0,0.0,0.0,True,,4.4,168.0,15.83,,,134.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-21,,,,,
In Stock,FD,0.0,,,,6.0,0.0,0.0,True,,4.4,168.0,15.83,,,140.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-20,,,,,
In Stock,FD,0.0,,,,1.0,0.0,0.0,True,,4.4,167.0,15.83,,,121.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-19,,,,,
In Stock,FD,0.0,,,,7.0,0.0,0.0,True,,4.4,168.0,15.84,,,93.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-18,,,,,
In Stock,FD,0.0,,,,3.0,0.0,0.0,True,,4.4,168.0,15.85,,,63.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-17,,,,,
In Stock,FD,0.0,,,,2.0,0.0,0.0,True,,4.4,168.0,15.86,,,114.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-16,,,,,
In Stock,FD,0.0,,,,4.0,7.0,0.0,True,,4.4,168.0,15.85,,,108.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-15,,,,,
In Stock,FD,0.0,0.0,,0.0,6.0,7.0,0.0,True,,4.4,167.0,15.85,,,119.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-14,,,,,
In Stock,FD,0.25,16.0,15.85,1.0,4.0,7.0,0.0,True,,4.4,167.0,16.8,,,140.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,53.0,B0B5HF6FWP,2025-07-13,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,4.4,167.0,16.8,,,109.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,54.0,B0B5HF6FWP,2025-07-12,,,,,
In Stock,FD,0.0,0.0,,0.0,5.0,7.0,0.0,True,,4.4,167.0,16.8,,,101.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,54.0,B0B5HF6FWP,2025-07-11,,,,,
In Stock,FD,0.0,0.0,,0.0,1.0,7.0,0.0,True,,4.4,167.0,16.8,,,128.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,54.0,B0B5HF6FWP,2025-07-10,,,,,
In Stock,FD,0.0,0.0,,0.0,6.0,7.0,0.0,True,,4.4,167.0,14.99,,,150.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,56.0,B0B5HF6FWP,2025-07-09,,,,,
In Stock,FD,1.0,15.0,14.99,1.0,1.0,7.0,0.0,True,,4.4,167.0,14.99,,,123.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,56.0,B0B5HF6FWP,2025-07-08,,,,,
In Stock,FD,0.0,0.0,,0.0,5.0,7.0,0.0,True,,4.4,167.0,14.99,,,97.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,56.0,B0B5HF6FWP,2025-07-07,,,,,
In Stock,FD,0.0,0.0,,0.0,4.0,7.0,0.0,True,,4.4,166.0,14.99,,,143.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,57.0,B0B5HF6FWP,2025-07-06,,,,,
In Stock,FD,0.0,0.0,,0.0,2.0,7.0,0.0,True,,4.4,166.0,14.99,,,156.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,57.0,B0B5HF6FWP,2025-07-05,,,,,
In Stock,FD,0.25,15.0,14.99,1.0,4.0,7.0,0.0,True,,4.4,166.0,14.99,,,128.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,57.0,B0B5HF6FWP,2025-07-04,,,,,
In Stock,FD,0.0,0.0,,0.0,2.0,7.0,0.0,True,,4.4,166.0,14.99,,,128.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,57.0,B0B5HF6FWP,2025-07-03,,,,,
In Stock,FD,1.0,15.0,14.99,1.0,1.0,7.0,0.0,True,,4.4,166.0,14.99,,,163.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,58.0,B0B5HF6FWP,2025-07-02,,,,,
In Stock,FD,0.125,15.0,14.99,1.0,8.0,7.0,0.0,True,,4.4,166.0,14.99,,,147.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,58.0,B0B5HF6FWP,2025-07-01,,,,,
In Stock,FD,0.0,,,,1.0,7.0,0.0,True,,4.4,165.0,14.99,,,121.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-30,,,,,
In Stock,FD,0.0,,,,6.0,7.0,0.0,True,,4.4,165.0,14.99,,,152.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-29,,,,,
In Stock,FD,0.25,15.0,14.99,1.0,4.0,7.0,0.0,True,,4.4,165.0,14.99,,,176.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-28,,,,,
In Stock,FD,0.0,,,,3.0,7.0,0.0,True,,4.4,165.0,14.99,,,153.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-27,,,,,
In Stock,FD,,,,,,7.0,0.0,True,,4.4,165.0,14.99,,,134.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-26,,,,,
In Stock,FD,0.0,,,,3.0,7.0,0.0,True,,4.4,165.0,14.99,,,128.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-25,,,,,
In Stock,FD,0.0,,,,3.0,7.0,0.0,True,,4.4,165.0,14.99,,,163.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-24,,,,,
In Stock,FD,0.0,,,,1.0,7.0,0.0,True,,4.4,165.0,14.99,,,149.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-23,,,,,
In Stock,FD,0.0,0.0,,0.0,2.0,7.0,0.0,True,,4.4,165.0,14.99,,,125.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-22,,,,,
In Stock,FD,0.0,0.0,,0.0,3.0,7.0,0.0,True,,4.4,165.0,14.99,,,149.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,60.0,B0B5HF6FWP,2025-06-21,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.333,15.0,14.99,1.0,3.0,7.0,0.0,True,,4.4,166.0,14.99,,,150.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,60.0,B0B5HF6FWP,2025-06-20,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,4.0,7.0,0.0,True,,4.4,166.0,14.99,,,123.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,60.0,B0B5HF6FWP,2025-06-19,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,0.0,,0.0,3.0,7.0,0.0,True,,4.4,166.0,14.99,,,150.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,60.0,B0B5HF6FWP,2025-06-18,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,0.0,,0.0,6.0,7.0,0.0,True,,4.4,166.0,14.5,,,156.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,61.0,B0B5HF6FWP,2025-06-17,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.25,15.0,14.5,1.0,4.0,7.0,0.0,True,,4.4,166.0,14.5,,,155.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,61.0,B0B5HF6FWP,2025-06-16,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,5.0,7.0,0.0,True,,4.4,166.0,14.5,,,155.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,61.0,B0B5HF6FWP,2025-06-15,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,2.0,7.0,0.0,True,,4.4,166.0,14.5,,,156.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,61.0,B0B5HF6FWP,2025-06-14,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,1.0,7.0,0.0,True,,4.4,166.0,14.99,,,154.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-13,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,1.0,7.0,0.0,True,,4.4,166.0,14.99,,,146.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,58.0,B0B5HF6FWP,2025-06-12,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,4.0,7.0,0.0,True,,4.4,165.0,14.99,,,164.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-11,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,2.0,7.0,0.0,True,,4.4,165.0,16.86,,,158.0,Harry Potter,,B0B5HF6FWP (Harry Potter: Ravenclaw Pet Sweater - Small),[],True,False,False,True,Apparel,59.0,B0B5HF6FWP,2025-06-10,0.0,0.0,0.0,0.0,0.0
