ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.143,12.0,11.59,1.0,7.0,0.0,0.0,False,,4.6,4687.0,11.6,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,44.0,B0DTV8DTW4,2025-07-25,,,,,
In Stock,ACTIVE,0.333,23.0,11.6,2.0,6.0,0.0,0.0,False,,4.6,4683.0,11.68,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,45.0,B0DTV8DTW4,2025-07-24,,,,,
In Stock,ACTIVE,0.474,105.0,11.68,9.0,19.0,0.0,0.0,False,,4.6,4683.0,11.68,,,30.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,50.0,B0DTV8DTW4,2025-07-23,,,,,
In Stock,ACTIVE,0.389,81.0,11.62,7.0,18.0,0.0,0.0,False,,4.6,4681.0,11.8,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,53.0,B0DTV8DTW4,2025-07-22,,,,,
In Stock,ACTIVE,0.25,24.0,11.8,2.0,8.0,0.0,0.0,False,,4.6,4680.0,11.79,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,52.0,B0DTV8DTW4,2025-07-21,,,,,
In Stock,ACTIVE,0.294,59.0,11.79,5.0,17.0,0.0,0.0,False,,4.6,4679.0,11.79,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,59.0,B0DTV8DTW4,2025-07-20,,,,,
In Stock,ACTIVE,0.2,24.0,11.79,2.0,10.0,0.0,0.0,False,,4.6,4675.0,11.79,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,64.0,B0DTV8DTW4,2025-07-19,,,,,
In Stock,ACTIVE,0.091,12.0,11.79,1.0,11.0,0.0,0.0,False,,4.6,4673.0,11.76,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,64.0,B0DTV8DTW4,2025-07-18,,,,,
In Stock,ACTIVE,0.182,24.0,11.76,2.0,11.0,0.0,0.0,False,,4.6,4672.0,11.87,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,68.0,B0DTV8DTW4,2025-07-17,,,,,
In Stock,ACTIVE,0.211,47.0,11.87,4.0,19.0,0.0,0.0,False,,4.6,4671.0,11.87,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,71.0,B0DTV8DTW4,2025-07-16,,,,,
In Stock,ACTIVE,0.125,36.0,11.87,3.0,24.0,5.0,0.0,False,,4.6,4670.0,11.99,,,13.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,74.0,B0DTV8DTW4,2025-07-15,,,,,
In Stock,ACTIVE,0.214,36.0,11.99,3.0,14.0,5.0,0.0,False,,4.6,4668.0,11.99,,,14.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,66.0,B0DTV8DTW4,2025-07-14,,,,,
In Stock,ACTIVE,0.333,48.0,11.99,4.0,12.0,5.0,0.0,False,,4.6,4664.0,11.99,,,15.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,67.0,B0DTV8DTW4,2025-07-13,,,,,
In Stock,ACTIVE,0.2,24.0,11.99,2.0,10.0,5.0,0.0,False,,4.6,4663.0,11.99,,,15.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,71.0,B0DTV8DTW4,2025-07-12,,,,,
In Stock,ACTIVE,0.133,24.0,11.99,2.0,15.0,5.0,0.0,False,,4.6,4661.0,12.0,,,15.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,77.0,B0DTV8DTW4,2025-07-11,,,,,
In Stock,ACTIVE,0.333,48.0,11.94,4.0,12.0,5.0,0.0,False,,4.6,4660.0,11.76,,,15.0,Glad for Pets,,"B0DTV8DTW4 (Glad for Pets OPP Scented Waste Bags Refill Rolls, 16 rolls/240 Bags)",[],True,True,True,True,Waste Management,82.0,B0DTV8DTW4,2025-07-10,,,,,
