ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,FD,0.0,,,,10.0,5.0,0.0,True,,4.6,4806.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,158.0,B0BG8NBF33,2025-07-03,,,,,
In Stock,FD,0.0,,,,15.0,5.0,0.0,True,,4.6,4805.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,158.0,B0BG8NBF33,2025-07-02,,,,,
In Stock,FD,0.0,,,,11.0,5.0,0.0,True,,4.6,4805.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,158.0,B0BG8NBF33,2025-07-01,,,,,
In Stock,FD,0.0,0.0,,0.0,13.0,5.0,0.0,True,,4.6,4805.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,158.0,B0BG8NBF33,2025-06-30,,,,,
In Stock,FD,0.05599999999999999,5.0,4.83,1.0,18.0,5.0,0.0,True,,4.6,4805.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,159.0,B0BG8NBF33,2025-06-29,,,,,
In Stock,FD,0.0,0.0,,0.0,14.0,5.0,0.0,True,,4.6,4804.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,159.0,B0BG8NBF33,2025-06-28,,,,,
In Stock,FD,0.0,0.0,,0.0,5.0,5.0,0.0,True,,4.6,4804.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,160.0,B0BG8NBF33,2025-06-27,,,,,
In Stock,FD,0.077,5.0,4.83,1.0,13.0,5.0,0.0,True,,4.6,4804.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,161.0,B0BG8NBF33,2025-06-26,,,,,
In Stock,FD,0.091,5.0,4.83,1.0,11.0,5.0,0.0,True,,4.6,4802.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,161.0,B0BG8NBF33,2025-06-25,,,,,
In Stock,FD,0.0,0.0,,0.0,12.0,5.0,0.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,161.0,B0BG8NBF33,2025-06-24,,,,,
In Stock,FD,0.0,0.0,,0.0,12.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,161.0,B0BG8NBF33,2025-06-23,,,,,
In Stock,FD,0.0,0.0,,0.0,16.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,161.0,B0BG8NBF33,2025-06-22,,,,,
In Stock,FD,0.1,10.0,4.83,2.0,20.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,162.0,B0BG8NBF33,2025-06-21,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,13.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,163.0,B0BG8NBF33,2025-06-20,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,13.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,163.0,B0BG8NBF33,2025-06-19,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,,,,16.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,162.0,B0BG8NBF33,2025-06-18,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,0.0,,0.0,17.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,False,False,True,Cat Toys,162.0,B0BG8NBF33,2025-06-17,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.0,0.0,,0.0,15.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,True,False,True,Cat Toys,163.0,B0BG8NBF33,2025-06-16,0.0,0.0,0.0,0.0,0.0
In Stock,FD,0.067,5.0,4.83,1.0,15.0,5.0,2.0,True,,4.6,4801.0,4.83,,,,Friends,,B0BG8NBF33 (Friends: Joey Loves Food Wand Catnip Toy),[],True,True,False,True,Cat Toys,163.0,B0BG8NBF33,2025-06-15,0.0,0.0,0.0,0.0,0.0
