ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.053,15.0,14.53,1.0,19.0,7.0,0.0,False,,4.6,3265.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,87.0,B0DNLQGCZW,2025-11-23,,,,,
In Stock,ACTIVE,0.75,44.0,14.53,3.0,4.0,7.0,0.0,False,,4.6,3261.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,89.0,B0DNLQGCZW,2025-11-22,,,,,
In Stock,ACTIVE,0.222,29.0,14.53,2.0,9.0,7.0,0.0,False,,4.6,3260.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,93.0,B0DNLQGCZW,2025-11-21,,,,,
In Stock,ACTIVE,0.154,29.0,14.53,2.0,13.0,7.0,0.0,False,,4.6,3258.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,93.0,B0DNLQGCZW,2025-11-20,,,,,
In Stock,ACTIVE,0.429,44.0,14.53,3.0,7.0,7.0,0.0,False,,4.6,3256.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,97.0,B0DNLQGCZW,2025-11-19,,,,,
In Stock,ACTIVE,0.286,29.0,14.53,2.0,7.0,7.0,0.0,False,,4.6,3255.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,101.0,B0DNLQGCZW,2025-11-18,,,,,
In Stock,ACTIVE,0.167,29.0,14.53,2.0,12.0,7.0,0.0,False,,4.6,3254.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,102.0,B0DNLQGCZW,2025-11-17,,,,,
In Stock,ACTIVE,0.357,73.0,14.53,5.0,14.0,7.0,0.0,False,,4.6,3248.0,14.53,,,14.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,102.0,B0DNLQGCZW,2025-11-16,,,,,
In Stock,ACTIVE,0.1,13.0,13.06,1.0,10.0,7.0,0.0,False,,4.6,3245.0,14.53,,,13.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,105.0,B0DNLQGCZW,2025-11-15,,,,,
In Stock,ACTIVE,0.167,29.0,14.53,2.0,12.0,7.0,0.0,False,,4.6,3244.0,14.53,,,13.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,94.0,B0DNLQGCZW,2025-11-14,,,,,
In Stock,ACTIVE,0.167,29.0,14.53,2.0,12.0,7.0,0.0,False,,4.6,3244.0,14.53,,,17.0,Arm & Hammer,,B0DNLQGCZW (Arm & Hammer Deodorizing & Dander Reducing Shampoo for Cats 20oz & *** 2 Pc Multi-Pk ***),[],True,True,True,True,Cat Grooming,89.0,B0DNLQGCZW,2025-11-13,,,,,
