ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.28,260.0,4.48,58.0,207.0,5.0,0.0,True,,4.5,694.0,4.48,,,67.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3473.0,B0CCPNLLDP,2026-04-13,,,,,
In Stock,ACTIVE,0.257,215.0,4.48,48.0,187.0,5.0,0.0,True,,4.5,693.0,4.48,,,70.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3485.0,B0CCPNLLDP,2026-04-12,,,,,
In Stock,ACTIVE,0.188,264.0,4.48,59.0,313.0,5.0,0.0,True,,4.5,687.0,4.48,,,72.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,0.0,B0CCPNLLDP,2026-04-11,,,,,
In Stock,ACTIVE,0.255,237.0,4.48,53.0,208.0,5.0,0.0,True,,4.5,687.0,4.48,,,71.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3564.0,B0CCPNLLDP,2026-04-10,,,,,
In Stock,ACTIVE,0.336,228.0,4.48,51.0,152.0,5.0,0.0,True,,4.5,684.0,4.48,,,68.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3655.0,B0CCPNLLDP,2026-04-09,,,,,
In Stock,ACTIVE,0.245,202.0,4.48,45.0,184.0,5.0,0.0,True,,4.5,682.0,4.48,,,64.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,False,True,Cleaning Tools,3479.0,B0CCPNLLDP,2026-04-08,,,,,
In Stock,ACTIVE,0.164,143.0,4.46,32.0,195.0,5.0,0.0,True,,4.5,681.0,4.48,,,64.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,False,True,Cleaning Tools,3506.0,B0CCPNLLDP,2026-04-07,,,,,
In Stock,ACTIVE,0.189,224.0,4.48,50.0,264.0,5.0,0.0,True,,4.5,679.0,4.48,,,60.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3453.0,B0CCPNLLDP,2026-04-06,,,,,
In Stock,ACTIVE,0.225,260.0,4.48,58.0,258.0,5.0,0.0,True,,4.5,675.0,4.48,,,60.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3434.0,B0CCPNLLDP,2026-04-05,,,,,
In Stock,ACTIVE,0.251,298.0,4.45,67.0,267.0,5.0,0.0,True,,4.5,673.0,4.48,,,64.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3508.0,B0CCPNLLDP,2026-04-04,,,,,
In Stock,ACTIVE,0.266,340.0,4.48,76.0,286.0,5.0,0.0,True,,4.5,669.0,4.48,,,64.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3450.0,B0CCPNLLDP,2026-04-03,,,,,
In Stock,ACTIVE,0.243,296.0,4.48,66.0,272.0,5.0,0.0,True,,4.5,666.0,4.48,,,69.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3497.0,B0CCPNLLDP,2026-04-02,,,,,
In Stock,ACTIVE,0.308,404.0,4.75,85.0,276.0,5.0,0.0,True,,4.5,663.0,4.99,,,69.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3209.0,B0CCPNLLDP,2026-04-01,,,,,
In Stock,ACTIVE,0.246,304.0,4.99,61.0,248.0,5.0,0.0,True,,4.5,663.0,4.99,,,69.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3199.0,B0CCPNLLDP,2026-03-31,,,,,
In Stock,ACTIVE,0.221,269.0,4.99,54.0,244.0,5.0,0.0,True,,4.5,662.0,4.99,,,68.0,Fabuloso,,B0CCPNLLDP (Fabuloso -Sponges Purple 4 CT),[],True,False,True,True,Cleaning Tools,3178.0,B0CCPNLLDP,2026-03-30,,,,,
