ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.354,443.0,5.98,74.0,209.0,5.0,0.0,True,,4.8,1490.0,5.99,,,191.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,3513.0,B08R7XHFTX,2026-02-16,,,,,
In Stock,ACTIVE,0.302,416.0,5.27,79.0,262.0,5.0,0.0,True,,4.8,1488.0,5.24,,,215.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,3249.0,B08R7XHFTX,2026-02-15,,,,,
In Stock,ACTIVE,0.377,393.0,5.24,75.0,199.0,5.0,0.0,True,,4.8,1488.0,5.22,,,218.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,3058.0,B08R7XHFTX,2026-02-14,,,,,
In Stock,ACTIVE,0.525,392.0,5.36,73.0,139.0,5.0,0.0,True,,4.8,1486.0,5.22,,,236.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2764.0,B08R7XHFTX,2026-02-13,,,,,
In Stock,ACTIVE,0.426,449.0,5.22,86.0,202.0,5.0,0.0,True,,4.8,1487.0,5.22,,,228.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2970.0,B08R7XHFTX,2026-02-12,,,,,
In Stock,ACTIVE,0.323,363.0,5.18,70.0,217.0,5.0,0.0,True,,4.8,1488.0,5.18,,,209.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2726.0,B08R7XHFTX,2026-02-11,,,,,
In Stock,ACTIVE,0.384,404.0,5.18,78.0,203.0,5.0,0.0,True,,4.8,1486.0,5.18,,,196.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2726.0,B08R7XHFTX,2026-02-10,,,,,
In Stock,ACTIVE,0.33,389.0,5.18,75.0,227.0,5.0,0.0,True,,4.8,1485.0,5.16,,,195.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2605.0,B08R7XHFTX,2026-02-09,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.318,344.0,5.14,67.0,211.0,5.0,0.0,True,,4.8,1484.0,5.14,,,206.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2885.0,B08R7XHFTX,2026-02-08,,,,,
In Stock,ACTIVE,0.387,372.0,5.17,72.0,186.0,5.0,0.0,True,,4.8,1484.0,5.17,,,250.0,Glad for Kids,,"B08R7XHFTX (G4K Paw Patrol  - 9oz Paper Cups, 20ct -  Core Pups Blue)",[],True,False,True,True,Disposable Tabletop,2287.0,B08R7XHFTX,2026-02-07,0.0,0.0,0.0,0.0,0.0
