ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.0,,,,1.0,4.0,0.0,False,,4.5,1481.0,41.21,,,1127.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,18.0,B0F4G63RXT,2025-09-10,,,,,
In Stock,ACTIVE,,,,,,4.0,0.0,False,,4.5,1481.0,41.21,,,1112.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,20.0,B0F4G63RXT,2025-09-09,,,,,
In Stock,ACTIVE,0.0,,,,6.0,4.0,0.0,False,,4.5,1480.0,41.21,,,1209.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,19.0,B0F4G63RXT,2025-09-08,,,,,
In Stock,ACTIVE,0.0,,,,2.0,4.0,0.0,False,,4.5,1478.0,41.21,,,1129.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,18.0,B0F4G63RXT,2025-09-07,,,,,
In Stock,ACTIVE,0.0,,,,1.0,4.0,0.0,False,,4.5,1478.0,41.21,,,1189.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,16.0,B0F4G63RXT,2025-09-06,,,,,
In Stock,ACTIVE,0.0,,,,1.0,4.0,0.0,False,,4.5,1478.0,41.21,,,1359.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,16.0,B0F4G63RXT,2025-09-05,,,,,
In Stock,ACTIVE,0.0,,,,1.0,4.0,0.0,False,,4.5,1501.0,41.21,0.0,,1314.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,14.0,B0F4G63RXT,2025-09-04,0.0,0.0,0.0,4.0,0.0
In Stock,ACTIVE,0.0,,,,2.0,4.0,0.0,False,,4.5,29.0,41.21,,,903.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,14.0,B0F4G63RXT,2025-09-03,,,,,
In Stock,ACTIVE,0.333,0.0,0.0,1.0,3.0,4.0,0.0,False,,4.5,29.0,41.21,,,937.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,14.0,B0F4G63RXT,2025-09-02,,,,,
In Stock,ACTIVE,,0.0,,0.0,,4.0,0.0,False,,4.5,29.0,41.21,,,1134.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-09-01,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,4.0,0.0,False,,4.5,28.0,41.21,,,1149.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-31,,,,,
In Stock,ACTIVE,,,,,,4.0,0.0,False,,4.5,28.0,39.82,,,1065.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,16.0,B0F4G63RXT,2025-08-30,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,4.0,0.0,False,,4.5,28.0,39.82,,,1142.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-29,,,,,
In Stock,ACTIVE,0.25,40.0,39.63,1.0,4.0,4.0,0.0,False,,4.5,28.0,39.82,,,1174.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-28,,,,,
In Stock,ACTIVE,0.0,,,,1.0,4.0,0.0,False,,4.5,28.0,39.88,,,1190.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,14.0,B0F4G63RXT,2025-08-27,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,4.0,0.0,False,,4.5,28.0,39.88,,,1132.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,11.0,B0F4G63RXT,2025-08-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,4.0,0.0,False,,4.5,28.0,39.88,,,1206.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,14.0,B0F4G63RXT,2025-08-25,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,4.0,0.0,False,,4.5,28.0,38.98,,,1154.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-24,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,4.0,0.0,False,,4.5,28.0,39.08,,,1331.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,16.0,B0F4G63RXT,2025-08-23,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,4.0,0.0,False,,4.5,28.0,39.08,,,1279.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-22,,,,,
In Stock,ACTIVE,0.333,39.0,39.08,1.0,3.0,4.0,0.0,False,,4.5,28.0,39.08,,,1195.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,16.0,B0F4G63RXT,2025-08-21,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.25,39.0,38.89,1.0,4.0,4.0,0.0,False,,4.5,28.0,39.08,,,1097.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,17.0,B0F4G63RXT,2025-08-20,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,4.0,0.0,False,,4.5,28.0,39.08,0.0,,1077.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,15.0,B0F4G63RXT,2025-08-19,0.0,0.0,0.0,17.0,0.0
In Stock,ACTIVE,0.2,39.0,39.08,1.0,5.0,4.0,0.0,False,,4.5,28.0,39.08,0.0,,1095.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,17.0,B0F4G63RXT,2025-08-18,0.0,0.0,0.0,12.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,4.0,0.0,False,,4.5,28.0,39.08,0.0,,1479.0,Gladware,,B0F4G63RXT (Gladware - Design Series 24oz - Medium Rectangle - 4ct (BBG28289) **6 PACK**),[],True,False,True,True,Food Protection,18.0,B0F4G63RXT,2025-08-17,0.0,0.0,0.0,9.0,0.0
