ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.5710000000000001,366.0,91.42,4.0,7.0,6.0,5.0,True,,4.4,14865.0,89.94,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,196.0,B09R28R12Z,2025-05-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,6.0,5.0,True,,4.4,14865.0,89.94,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,160.0,B09R28R12Z,2025-05-25,,,,,
In Stock,ACTIVE,0.182,180.0,89.94,2.0,11.0,6.0,5.0,True,,4.4,14860.0,89.94,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,161.0,B09R28R12Z,2025-05-24,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,12.0,6.0,5.0,True,,4.4,14857.0,89.94,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,162.0,B09R28R12Z,2025-05-23,,,,,
In Stock,ACTIVE,0.231,270.0,89.94,3.0,13.0,6.0,5.0,True,,4.4,14858.0,89.94,,,12.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,165.0,B09R28R12Z,2025-05-22,,,,,
In Stock,ACTIVE,0.111,186.0,92.91,2.0,18.0,6.0,5.0,True,,4.4,14850.0,89.94,,,10.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,131.0,B09R28R12Z,2025-05-21,,,,,
In Stock,ACTIVE,0.188,270.0,89.94,3.0,16.0,6.0,5.0,True,,4.4,14843.0,89.94,,,13.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,136.0,B09R28R12Z,2025-05-20,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,6.0,5.0,True,,4.4,14842.0,89.94,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,137.0,B09R28R12Z,2025-05-19,,,,,
In Stock,ACTIVE,0.353,507.0,84.52,6.0,17.0,6.0,5.0,True,,4.4,14841.0,84.01,,,10.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,141.0,B09R28R12Z,2025-05-18,,,,,
In Stock,ACTIVE,0.385,420.0,84.01,5.0,13.0,6.0,5.0,True,,4.4,14837.0,84.01,,,12.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,140.0,B09R28R12Z,2025-05-17,,,,,
In Stock,ACTIVE,0.5,168.0,84.01,2.0,4.0,6.0,5.0,True,,4.4,14832.0,84.36,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,143.0,B09R28R12Z,2025-05-16,,,,,
In Stock,ACTIVE,0.222,336.0,84.11,4.0,18.0,6.0,5.0,True,,4.4,14829.0,84.33,,,13.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,146.0,B09R28R12Z,2025-05-15,,,,,
In Stock,ACTIVE,0.429,505.0,84.24,6.0,14.0,6.0,5.0,True,,4.4,14828.0,84.32,,,13.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,148.0,B09R28R12Z,2025-05-14,,,,,
In Stock,ACTIVE,0.333,331.0,82.66,4.0,12.0,6.0,5.0,True,,4.4,14825.0,83.81,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,153.0,B09R28R12Z,2025-05-13,,,,,
In Stock,ACTIVE,0.182,168.0,83.81,2.0,11.0,6.0,5.0,True,,4.4,14822.0,83.79,,,12.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,155.0,B09R28R12Z,2025-05-12,,,,,
In Stock,ACTIVE,0.105,168.0,83.79,2.0,19.0,6.0,5.0,True,,4.4,14820.0,84.42,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,158.0,B09R28R12Z,2025-05-11,,,,,
In Stock,ACTIVE,0.333,163.0,81.66,2.0,6.0,6.0,5.0,True,,4.4,14818.0,84.21,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,162.0,B09R28R12Z,2025-05-10,,,,,
In Stock,ACTIVE,0.5379999999999999,589.0,84.15,7.0,13.0,6.0,5.0,True,,4.4,14811.0,84.33,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,166.0,B09R28R12Z,2025-05-09,,,,,
In Stock,ACTIVE,0.167,169.0,84.33,2.0,12.0,6.0,5.0,True,,4.4,14808.0,84.44,,,11.0,Glad for Pets,,"B09R28R12Z (Glad for Pets Jumbo Activated Carbon Training Pads For Large Breeds, 30 Count & *** 6 Pc Multi-Pk ***)",[],True,True,True,True,Waste Management,167.0,B09R28R12Z,2025-05-08,,,,,
Short Term OOS,ACTIVE,,,,,,4.0,0.0,True,,4.1,2579.0,86.57,,,134.0,Arm & Hammer,,"B09R28RSMK (Arm & Hammer Fresh Breath Dental Water Additive for Cats, Odorless & Flavorless & *** 24 Pc Multi-Pk ***)",[],True,False,True,True,Cat Dental Care,,B09R28RSMK,2026-05-15,,,,,
